SALESDOCUMENT,SALESOFFICE,SALESGROUP,CUSTOMERPAYMENTTERMS,SHIPPINGCONDITION,SALESDOCUMENTTYPE,SALESORGANIZATION,DISTRIBUTIONCHANNEL,ORGANIZATIONDIVISION,BILLINGCOMPANYCODE,TRANSACTIONCURRENCY,CREATIONDATE,CREATIONTIME,HEADERINCOTERMSCLASSIFICATION,SALESDOCUMENTITEM,PLANT,SHIPPINGPOINT,SALESDOCUMENTITEMCATEGORY,PRODUCT,SOLDTOPARTY,SHIPTOPARTY,BILLTOPARTY,PAYERPARTY,ITEMINCOTERMSCLASSIFICATION,ADDRESSID_SOLDTOPARTY,ADDRESSID_BILLTOPARTY,ADDRESSID_PAYERPARTY,ADDRESSID_SHIPTOPARTY
1985053,10,846,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:08:57,DDP,30,2500,2502,ZMUK,8471236765,9743787140,9743787140,9743787140,9743787140,DDP,3000497124,3000497124,3000497124,3000497124
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,10,2500,2502,ZMUK,2203450895,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,11,2500,2502,ZMUP,3708702074,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,12,2500,2502,ZMUP,5659466152,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,13,2500,2502,ZMUP,2623651609,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,14,2500,2502,ZMUP,1642230647,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,15,2500,2502,ZMUP,6486771083,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,16,2500,2502,ZMUP,1812530026,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,17,2500,2502,ZMUP,5681971595,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,18,2500,2502,ZMUP,7288990589,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,19,2500,2502,ZMUP,7632214106,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,20,2500,2502,ZMUP,3155197336,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,21,2500,2502,ZMUP,5705405661,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,22,2500,2502,ZMUP,4103333157,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985054,10,884,54,94,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:18:54,FCA,23,2500,2502,ZMUP,3797556023,5902198047,5902198047,5902198047,5902198047,FCA,3000543088,3000543088,3000543088,3000543088
1985055,10,629,3,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:20:19,FCA,10,2500,2502,ZMUK,5508573954,8550063698,8550063698,8550063698,8550063698,FCA,3000548299,3000548299,3000548299,3000548299
1985056,10,892,32,10,TA,10,10,10,D011,EUR,03-01-2018,04:56:20,CIF,10,1,1,TAN,3953413307,6569695077,6569695077,6569695077,6569695077,CIF,3000550763,3000550763,3000550763,3000550763
1985056,10,892,32,10,TA,10,10,10,D011,EUR,03-01-2018,04:56:20,CIF,20,1,1,TAN,5913117265,6569695077,6569695077,6569695077,6569695077,CIF,3000550763,3000550763,3000550763,3000550763
1985056,10,892,32,10,TA,10,10,10,D011,EUR,03-01-2018,04:56:20,CIF,30,1,1,TAN,3956280666,6569695077,6569695077,6569695077,6569695077,CIF,3000550763,3000550763,3000550763,3000550763
1985057,10,521,EV20,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:29:32,DDP,10,1,MUST,ZMUK,983609836,2887882685,2887882685,2887882685,2887882685,DDP,3000521066,3000521066,3000521066,3000521066
1985057,10,521,EV20,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:29:32,DDP,20,1,MUST,ZMUK,3190151014,2887882685,2887882685,2887882685,2887882685,DDP,3000521066,3000521066,3000521066,3000521066
1985057,10,521,EV20,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:29:32,DDP,30,1,MUST,ZMUK,7405653353,2887882685,2887882685,2887882685,2887882685,DDP,3000521066,3000521066,3000521066,3000521066
1985057,10,521,EV20,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:29:32,DDP,40,1,MUST,ZMUK,5318726076,2887882685,2887882685,2887882685,2887882685,DDP,3000521066,3000521066,3000521066,3000521066
1985057,10,521,EV20,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:29:32,DDP,50,1,MUST,ZMUK,6116537669,2887882685,2887882685,2887882685,2887882685,DDP,3000521066,3000521066,3000521066,3000521066
1985058,10,534,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:51:30,DDP,10,1,MUST,ZMUK,3058047722,5527252870,2837529863,5527252870,5527252870,DDP,3000566123,3000566123,3000566123,3000607332
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,10,1,MUST,ZMUK,3151441682,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,11,1,MUST,ZMUP,2633789478,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,12,1,MUST,ZMUP,7726515500,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,13,1,MUST,ZMUP,6052052580,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,14,1,MUST,ZMUP,1598676124,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,15,1,MUST,ZMUP,5268678379,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,16,1,MUST,ZMUP,3755243785,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,17,1,MUST,ZMUP,422017490,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,20,1,MUST,ZMUK,8791926067,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,21,1,MUST,ZMUP,1275872660,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,22,1,MUST,ZMUP,7726515500,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,23,1,MUST,ZMUP,6052052580,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,24,1,MUST,ZMUP,1598676124,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,25,1,MUST,ZMUP,5268678379,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,26,1,MUST,ZMUP,3755243785,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,27,1,MUST,ZMUP,422017490,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,30,1,MUST,ZMUK,8822082212,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,31,1,MUST,ZMUP,9522296174,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,32,1,MUST,ZMUP,7726515500,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,33,1,MUST,ZMUP,3064423832,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,34,1,MUST,ZMUP,8225241088,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,35,1,MUST,ZMUP,1598676124,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,36,1,MUST,ZMUP,5795293931,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,37,1,MUST,ZMUP,5268678379,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,38,1,MUST,ZMUP,3755243785,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,39,1,MUST,ZMUP,422017490,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,40,1,MUST,ZMUK,4697788238,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,41,1,MUST,ZMUP,2738092645,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,42,1,MUST,ZMUP,7726515500,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,43,1,MUST,ZMUP,1598676124,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,44,1,MUST,ZMUP,5795293931,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,45,1,MUST,ZMUP,5268678379,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,46,1,MUST,ZMUP,3755243785,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,47,1,MUST,ZMUP,422017490,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,50,1,MUST,ZMUK,8107435408,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,51,1,MUST,ZMUP,9720626980,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,52,1,MUST,ZMUP,5795293931,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,53,1,MUST,ZMUP,7726515500,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,54,1,MUST,ZMUP,6052052580,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,55,1,MUST,ZMUP,1673859463,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,56,1,MUST,ZMUP,1598676124,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,57,1,MUST,ZMUP,5268678379,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,58,1,MUST,ZMUP,3755243785,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,59,1,MUST,ZMUP,422017490,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,60,1,MUST,ZMUK,3862941518,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,61,1,MUST,ZMUP,7931101874,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,62,1,MUST,ZMUP,6052052580,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,63,1,MUST,ZMUP,5795293931,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,64,1,MUST,ZMUP,5268678379,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,65,1,MUST,ZMUP,3755243785,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,66,1,MUST,ZMUP,422017490,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,70,1,MUST,ZMUK,156060941,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,71,1,MUST,ZMUP,9398882377,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,72,1,MUST,ZMUP,1598676124,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,73,1,MUST,ZMUP,5795293931,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,74,1,MUST,ZMUP,5268678379,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,75,1,MUST,ZMUP,9726954041,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985059,10,755,54,98,ZMUN,10,10,10,D011,EUR,03-01-2018,05:45:49,CIF,76,1,MUST,ZMUP,422017490,6877545144,6877545144,6877545144,6877545144,CIF,3000937416,3000937416,3000937416,3000937416
1985061,10,329,33,98,ZMUN,1300,10,10,D015,EUR,03-01-2018,06:18:38,DDP,10,1300,1301,ZMUK,8888401844,6125788215,6125788215,6125788215,6125788215,DDP,3000439100,3000439100,3000439100,3000439100
1985061,10,329,33,98,ZMUN,1300,10,10,D015,EUR,03-01-2018,06:18:38,DDP,20,1300,1301,ZMUK,7579371185,6125788215,6125788215,6125788215,6125788215,DDP,3000439100,3000439100,3000439100,3000439100
1985062,10,329,33,96,ZMUN,2200,10,10,D300,EUR,03-01-2018,06:19:48,DDP,10,2200,2202,ZMUK,6940886738,6125788215,6125788215,6125788215,6125788215,DDP,3000439100,3000439100,3000439100,3000439100
1985063,10,290,EV20,96,ZMUN,1300,10,10,D015,USD,03-01-2018,06:03:12,DDP,10,1300,1301,ZMUK,6955055297,5026603693,747148635,5026603693,5026603693,DDP,3000222412,3000222412,3000222412,3000218815
1985064,10,914,EV20,98,ZMUN,10,10,10,D011,EUR,03-01-2018,06:40:32,DDP,10,1,MUST,ZMUK,7868879840,1523298405,1523298405,1523298405,1523298405,DDP,3000630881,3000630881,3000630881,3000630881
1985064,10,914,EV20,98,ZMUN,10,10,10,D011,EUR,03-01-2018,06:40:32,DDP,20,1,MUST,ZMUK,8586390656,1523298405,1523298405,1523298405,1523298405,DDP,3000630881,3000630881,3000630881,3000630881
1985065,10,719,10-Feb,97,ZMUN,1200,10,10,TR10,TRY,03-01-2018,07:07:38,DDP,10,1200,1202,ZMUK,3963227323,8548502504,8548502504,8548502504,8548502504,DDP,3000608237,3000608237,3000608237,3000608237
1985066,10,282,A2,1,TA,700,10,10,PL10,EUR,03-01-2018,07:00:26,DAP,10,700,700,TAN,7668235044,5392941216,9015662615,5392941216,5392941216,DAP,3000218530,3000218530,3000218530,3000561073
1985066,10,282,A2,1,TA,700,10,10,PL10,EUR,03-01-2018,07:00:26,DAP,20,700,700,TAN,4134019517,5392941216,9015662615,5392941216,5392941216,DAP,3000218530,3000218530,3000218530,3000561073
1985067,10,301,0,1,TA,300,90,10,NL30,EUR,03-01-2018,07:21:59,DDP,20,310,300,TAN,6569108817,9044453791,9044453791,9044453791,9044453791,DDP,3000206692,3000206692,3000206692,3000206692
1985067,10,301,0,1,TA,300,90,10,NL30,EUR,03-01-2018,07:21:59,DDP,40,310,300,TAN,1023916616,9044453791,9044453791,9044453791,9044453791,DDP,3000206692,3000206692,3000206692,3000206692
1985068,10,291,62,27,TA,300,60,10,NL30,USD,03-01-2018,07:36:56,CFR,10,310,300,TAN,9298807794,3875393285,3875393285,3875393285,3875393285,CFR,3000214113,3000214113,3000214113,3000214113
1985069,10,358,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,07:38:47,EXW,10,2500,2502,ZMUK,1047740109,563997710,563997710,563997710,563997710,EXW,3000647771,3000647771,3000647771,3000647771
1985069,10,358,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,07:38:47,EXW,20,2500,2502,ZMUK,5044449296,563997710,563997710,563997710,563997710,EXW,3000647771,3000647771,3000647771,3000647771
1985069,10,358,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,07:38:47,EXW,30,2500,2502,ZMUK,6206470998,563997710,563997710,563997710,563997710,EXW,3000647771,3000647771,3000647771,3000647771
1985069,10,358,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,07:38:47,EXW,40,2500,2502,ZMUK,1851026917,563997710,563997710,563997710,563997710,EXW,3000647771,3000647771,3000647771,3000647771
1985069,10,358,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,07:38:47,EXW,50,2500,2502,ZMUK,2471319620,563997710,563997710,563997710,563997710,EXW,3000647771,3000647771,3000647771,3000647771
1985070,10,758,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,07:49:16,FCA,10,2500,2502,ZMUK,3797556023,6158072630,6158072630,6158072630,6158072630,FCA,3000646710,3000646710,3000646710,3000646710
1985071,10,519,27,5,TA,5900,10,10,D060,EUR,03-01-2018,07:46:28,EXW,10,5900,5900,TAN,6383852519,9498158976,9498158976,9498158976,9498158976,EXW,3000585306,3000585306,3000585306,3000585306
1985072,10,192,32,99,ZMUN,10,10,10,D011,EUR,03-01-2018,07:52:17,DDP,10,1,MUST,ZMUK,1125822247,4337623843,4337623843,4337623843,4337623843,DDP,3000463052,3000463052,3000463052,3000463052
1985073,10,737,EV64,15,ZDOC,10,10,10,D011,EUR,03-01-2018,07:27:27,CFR,10,1,1,TAN,7429200462,385453114,385453114,385453114,385453114,CFR,3000206747,3000206747,3000206747,3000206747
1985073,10,737,EV64,15,ZDOC,10,10,10,D011,EUR,03-01-2018,07:27:27,CFR,20,1,1,TAN,6107674373,385453114,385453114,385453114,385453114,CFR,3000206747,3000206747,3000206747,3000206747
1985073,10,737,EV64,15,ZDOC,10,10,10,D011,EUR,03-01-2018,07:27:27,CFR,30,1,1,TAN,8422462797,385453114,385453114,385453114,385453114,CFR,3000206747,3000206747,3000206747,3000206747
1985073,10,737,EV64,15,ZDOC,10,10,10,D011,EUR,03-01-2018,07:27:27,CFR,40,1,1,TAN,7429200462,385453114,385453114,385453114,385453114,CFR,3000206747,3000206747,3000206747,3000206747
1985073,10,737,EV64,15,ZDOC,10,10,10,D011,EUR,03-01-2018,07:27:27,CFR,50,1,1,TAN,7889282536,385453114,385453114,385453114,385453114,CFR,3000206747,3000206747,3000206747,3000206747
1985073,10,737,EV64,15,ZDOC,10,10,10,D011,EUR,03-01-2018,07:27:27,CFR,60,1,1,TAN,8422462797,385453114,385453114,385453114,385453114,CFR,3000206747,3000206747,3000206747,3000206747
1985073,10,737,EV64,15,ZDOC,10,10,10,D011,EUR,03-01-2018,07:27:27,CFR,70,1,1,TAN,3673913288,385453114,385453114,385453114,385453114,CFR,3000206747,3000206747,3000206747,3000206747
1985074,10,519,27,5,TA,5900,10,10,D060,EUR,03-01-2018,07:53:57,EXW,10,5900,5900,TAN,27180250,9498158976,9498158976,9498158976,9498158976,EXW,3000585306,3000585306,3000585306,3000585306
1985075,10,421,232,1,TA,10,10,10,D011,EUR,03-01-2018,07:53:48,DDP,10,1,1,TAN,7880029229,1296208759,1296208759,1296208759,1296208759,DDP,3000206763,3000206763,3000206763,3000206763
1985076,10,519,27,5,TA,5900,10,10,D060,EUR,03-01-2018,07:55:56,EXW,10,5900,5900,TAN,3520660679,9498158976,9498158976,9498158976,9498158976,EXW,3000585306,3000585306,3000585306,3000585306
1985077,10,D18,54,34,ZVOR,300,60,10,NL30,EUR,03-01-2018,07:47:53,CFR,10,310,300,ZVN,9607137585,5353009569,5353009569,5353009569,5353009569,CFR,3000619565,3000619565,3000619565,3000619565
1985077,10,D18,54,34,ZVOR,300,60,10,NL30,EUR,03-01-2018,07:47:53,CFR,20,310,300,ZTCH,9607137585,5353009569,5353009569,5353009569,5353009569,CFR,3000619565,3000619565,3000619565,3000619565
1985078,10,386,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,08:02:12,EXW,10,2500,2502,ZMUK,6349598942,6983706017,6983706017,6983706017,6983706017,EXW,3000486386,3000486386,3000486386,3000486386
1985078,10,386,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,08:02:12,EXW,20,2500,2502,ZMUK,485267699,6983706017,6983706017,6983706017,6983706017,EXW,3000486386,3000486386,3000486386,3000486386
1985079,10,414,10,1,TA,10,10,10,D011,EUR,03-01-2018,08:05:29,DDP,10,1,1,TAN,9399181202,8704627725,9184113764,1333668153,9184113764,DDP,3000207022,3000486070,3000465453,3000465453
1985080,10,757,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,08:01:51,CFR,10,2500,2502,ZMUK,2870670987,185058560,185058560,185058560,185058560,CFR,3000512308,3000512308,3000512308,3000512308
